-0.001	1.512029815014599
-0.00099	1.5156914512554454
-0.00098	1.5193902723322308
-0.00097	1.52312704092633
-0.00096	1.5269025434302472
-0.00095	1.5307175909408106
-0.00094	1.5345730203048957
-0.00093	1.5384696952210877
-0.00092	1.5424085074008913
-0.00091	1.5463903777924126
-0.0009	1.55041625787762
-0.0008900000000000001	1.5544871310270272
-0.00088	1.5586040139511737
-0.00087	1.5627679582197234
-0.00086	1.5669800518745576
-0.0008500000000000001	1.5712414211361778
-0.00084	1.5755532322110772
-0.00083	1.579916693207353
-0.00082	1.584333056165512
-0.00081	1.5888036192184758
-0.0008	1.5933297288764219
-0.00079	1.5979127824648203
-0.00078	1.6025542307137626
-0.0007700000000000001	1.607255580511165
-0.00076	1.6120183978444802
-0.00075	1.6168443109285098
-0.00074	1.621735013547616
-0.00073	1.6266922686243943
-0.0007199999999999999	1.631717912034497
-0.00071	1.6368138566882418
-0.0007	1.6419820969017336
-0.0006900000000000001	1.6472247130824793
-0.00068	1.6525438767570584
-0.00067	1.6579418559712504
-0.00066	1.663421021096234
-0.00065	1.6689838510780537
-0.0006399999999999999	1.6746329401716016
-0.0006299999999999999	1.6803710052048926
-0.00062	1.68620089342456
-0.00061	1.6921255909792678
-0.0006000000000000001	1.6981482321043329
-0.00059	1.7042721090782593
-0.00058	1.7105006830303884
-0.00057	1.7168375941734308
-0.00056	1.7232866821660011
-0.0005499999999999999	1.7298519849017695
-0.00054	1.7365377688784405
-0.00053	1.7433485382636906
-0.00052	1.750289054636489
-0.0005099999999999999	1.757364356983227
-0.0005	1.76457978367404
-0.00049	1.7719409966593922
-0.00047999999999999996	1.779454008161654
-0.00046999999999999993	1.7871252101769106
-0.00046	1.794961407149723
-0.00045	1.802969852239325
-0.00043999999999999996	1.8111582876616628
-0.00042999999999999994	1.8195349896696085
-0.00042	1.8281087963880358
-0.00041	1.83688927633738
-0.00039999999999999996	1.8458865673393419
-0.00038999999999999994	1.8551116722021295
-0.00038	1.8645764270942693
-0.00037	1.8742936152938094
-0.00035999999999999997	1.8842770710119632
-0.00034999999999999994	1.8945417978452306
-0.0003399999999999999	1.9051041044012318
-0.00033	1.9159817601756142
-0.00031999999999999997	1.9271941754206061
-0.00030999999999999995	1.9387626095775017
-0.0002999999999999999	1.9507104138954243
-0.00029	1.963063315193748
-0.00028	1.9758497494356537
-0.00026999999999999995	1.9891012559839645
-0.0002599999999999999	2.0028529463154205
-0.00025	2.017144064665856
-0.00023999999999999998	2.03201866319497
-0.00022999999999999995	2.0475264209581443
-0.00021999999999999993	2.063723644978742
-0.00021	2.080674504385519
-0.00019999999999999998	2.098452565873993
-0.00018999999999999996	2.1171427233377056
-0.00017999999999999993	2.1368436496974423
-0.0001699999999999999	2.157670950261314
-0.00015999999999999999	2.1797612731789124
-0.00014999999999999996	2.2032777481596613
-0.00013999999999999993	2.228417303522571
-0.0001299999999999999	2.255420691280071
-0.00011999999999999999	2.284586470621453
-0.00010999999999999996	2.3162906986141
-0.00009999999999999994	2.351013992184706
-0.00008999999999999991	2.3893741678433984
-0.00007999999999999999	2.432148070157103
-0.00006999999999999997	2.480227228320299
-0.00005999999999999994	2.534384529690904
-0.000049999999999999914	2.5946805286729653
-0.00003999999999999989	2.6594433555796613
-0.00002999999999999997	2.724150910259567
-0.000019999999999999836	2.7810876487795446
-0.000010000000000000026	2.820748330608197
0.	2.8350371342640748
0.000010000000000000026	2.820748330608197
0.000020000000000000052	2.781087648779543
0.00003000000000000008	2.7241509102595654
0.000040000000000000105	2.6594433555796604
0.00005000000000000013	2.5946805286729644
0.00006000000000000016	2.5343845296909033
0.00006999999999999997	2.480227228320299
0.00007999999999999999	2.432148070157103
0.00009000000000000002	2.389374167843398
0.00010000000000000005	2.3510139921847055
0.00011000000000000007	2.316290698614099
0.0001200000000000001	2.284586470621453
0.00013000000000000012	2.2554206912800705
0.00014000000000000015	2.228417303522571
0.00015000000000000018	2.203277748159661
0.00015999999999999999	2.1797612731789124
0.00017	2.1576709502613136
0.00018000000000000004	2.1368436496974423
0.00019000000000000006	2.1171427233377056
0.0002000000000000001	2.098452565873993
0.00021000000000000012	2.0806745043855184
0.00022000000000000014	2.063723644978742
0.00023000000000000017	2.0475264209581443
0.00023999999999999998	2.03201866319497
0.00025	2.017144064665856
0.00026000000000000003	2.0028529463154205
0.00027000000000000006	1.989101255983964
0.0002800000000000001	1.9758497494356535
0.0002900000000000001	1.9630633151937478
0.00030000000000000014	1.9507104138954243
0.00031000000000000016	1.9387626095775017
0.0003200000000000002	1.9271941754206061
0.00033	1.9159817601756142
0.00034	1.9051041044012318
0.00035000000000000005	1.8945417978452306
0.0003600000000000001	1.8842770710119627
0.0003700000000000001	1.8742936152938094
0.00038000000000000013	1.8645764270942693
0.00039000000000000016	1.855111672202129
0.0004000000000000002	1.8458865673393416
0.00041	1.83688927633738
0.00042	1.8281087963880358
0.00043000000000000004	1.8195349896696071
0.00044000000000000007	1.8111582876616628
0.0004500000000000001	1.8029698522393247
0.0004600000000000001	1.794961407149723
0.00047000000000000015	1.7871252101769106
0.0004800000000000002	1.7794540081616539
0.0004900000000000002	1.7719409966593922
0.0005	1.76457978367404
0.00051	1.757364356983227
0.0005200000000000001	1.7502890546364889
0.0005300000000000001	1.74334853826369
0.0005400000000000001	1.7365377688784405
0.0005500000000000001	1.7298519849017695
0.0005600000000000002	1.723286682166001
0.0005700000000000002	1.7168375941734308
0.00058	1.7105006830303884
0.00059	1.7042721090782593
0.0006000000000000001	1.6981482321043329
0.0006100000000000001	1.6921255909792676
